ticker,company,date,open,high,low,close,volume,adjusted.close
AAPL,Apple Inc.,2018-02-07,40.7724990844727,40.8499984741211,39.7675018310547,39.8849983215332,206434400,37.7655105590820
AAPL,Apple Inc.,2018-02-08,40.0724983215332,40.2500000000000,38.7574996948242,38.7874984741211,217562000,36.7263298034667
AAPL,Apple Inc.,2018-02-09,39.2675018310547,39.4724998474121,37.5600013732910,39.1025009155273,282690400,37.1755447387695
AAPL,Apple Inc.,2018-02-12,39.6250000000000,40.9724998474121,39.3774986267090,40.6775016784667,243278000,38.6729240417480
AAPL,Apple Inc.,2018-02-13,40.4874992370605,41.1875000000000,40.4124984741211,41.0849990844727,130196800,39.0603523254395
AAPL,Apple Inc.,2018-02-14,40.7599983215332,41.8849983215332,40.7200012207031,41.8424987792969,162579600,39.7805213928223
AAPL,Apple Inc.,2018-02-15,42.4474983215332,43.2724990844727,42.2500000000000,43.2475013732910,204588800,41.1162757873535
AAPL,Apple Inc.,2018-02-16,43.0900001525879,43.7050018310547,42.9425010681152,43.1074981689453,160704400,40.9831848144531
AAPL,Apple Inc.,2018-02-20,43.0125007629395,43.5649986267090,42.8549995422363,42.9625015258789,135722000,40.8453292846680
AAPL,Apple Inc.,2018-02-21,43.2075004577637,43.5299987792969,42.7524986267090,42.7675018310547,149886400,40.6599426269531
AAPL,Apple Inc.,2018-02-22,42.9500007629395,43.4874992370605,42.9275016784667,43.1250000000000,123967600,40.9998168945312
AAPL,Apple Inc.,2018-02-23,43.4174995422363,43.9124984741211,43.3849983215332,43.8750000000000,135249600,41.7128639221191
AAPL,Apple Inc.,2018-02-26,44.0875015258789,44.8474998474121,44.0525016784667,44.7425003051758,152648800,42.5376052856445
AAPL,Apple Inc.,2018-02-27,44.7750015258789,45.1199989318848,44.5400009155273,44.5974998474121,155712400,42.3997611999512
AAPL,Apple Inc.,2018-02-28,44.8149986267090,45.1549987792969,44.5125007629395,44.5299987792969,151128400,42.3355827331542
AAPL,Apple Inc.,2018-03-01,44.6349983215332,44.9449996948242,43.1650009155273,43.7500000000000,195208000,41.5940208435059
AAPL,Apple Inc.,2018-03-02,43.2000007629395,44.0750007629395,43.1124992370605,44.0525016784667,153816000,41.8816070556641
AAPL,Apple Inc.,2018-03-05,43.8025016784667,44.4350013732910,43.6300010681152,44.2050018310547,113605600,42.0266036987305
AAPL,Apple Inc.,2018-03-06,44.4775009155273,44.5625000000000,44.0325012207031,44.1674995422363,95154000,41.9909362792969
AAPL,Apple Inc.,2018-03-07,43.7350006103516,43.9625015258789,43.5675010681152,43.7574996948242,126814000,41.6011466979980
AAPL,Apple Inc.,2018-03-08,43.8699989318848,44.2799987792969,43.7675018310547,44.2350006103516,95096400,42.0551147460938
AAPL,Apple Inc.,2018-03-09,44.4900016784667,45.0000000000000,44.3474998474121,44.9949989318848,128740800,42.7776679992676
AAPL,Apple Inc.,2018-03-12,45.0724983215332,45.5974998474121,45.0525016784667,45.4300003051758,128828400,43.1912384033203
AAPL,Apple Inc.,2018-03-13,45.6474990844727,45.8750000000000,44.8100013732910,44.9925003051758,126774000,42.7752914428711
AAPL,Apple Inc.,2018-03-14,45.0800018310547,45.1300010681152,44.4524993896484,44.6100006103516,117473600,42.4116401672363
AAPL,Apple Inc.,2018-03-15,44.6250000000000,45.0600013732910,44.5175018310547,44.6624984741211,90975200,42.4615554809570
AAPL,Apple Inc.,2018-03-16,44.6624984741211,44.7799987792969,44.4049987792969,44.5050010681152,157618800,42.3118133544922
AAPL,Apple Inc.,2018-03-19,44.3300018310547,44.3675003051758,43.4150009155273,43.8250007629395,133787200,41.6653251647949
AAPL,Apple Inc.,2018-03-20,43.8100013732910,44.2000007629395,43.7350006103516,43.8100013732910,78597600,41.6510581970215
AAPL,Apple Inc.,2018-03-21,43.7599983215332,43.7724990844727,42.8149986267090,42.8175010681152,148219600,40.7074699401855
AAPL,Apple Inc.,2018-03-22,42.5000000000000,43.1699981689453,42.1500015258789,42.2125015258789,165963200,40.1322860717773
AAPL,Apple Inc.,2018-03-23,42.0974998474121,42.4799995422363,41.2350006103516,41.2350006103516,164115200,39.2029533386230
AAPL,Apple Inc.,2018-03-26,42.0175018310547,43.2750015258789,41.6100006103516,43.1925010681152,150164800,41.0639953613281
AAPL,Apple Inc.,2018-03-27,43.4199981689453,43.7874984741211,41.7299995422363,42.0849990844727,163690400,40.0110626220703
AAPL,Apple Inc.,2018-03-28,41.8125000000000,42.5050010681152,41.2975006103516,41.6199989318848,166674000,39.5689926147461
AAPL,Apple Inc.,2018-03-29,41.9524993896484,42.9375000000000,41.7249984741211,41.9449996948242,153594000,39.8779640197754
AAPL,Apple Inc.,2018-04-02,41.6599998474121,42.2350006103516,41.1175003051758,41.6699981689453,150347200,39.6165237426758
AAPL,Apple Inc.,2018-04-03,41.9099998474121,42.1875000000000,41.2200012207031,42.0974998474121,121112000,40.0229568481445
AAPL,Apple Inc.,2018-04-04,41.2200012207031,43.0024986267090,41.1925010681152,42.9025001525879,138422000,40.7882843017578
AAPL,Apple Inc.,2018-04-05,43.1450004577637,43.5574989318848,43.0200004577637,43.2000007629395,107732800,41.0711212158203
AAPL,Apple Inc.,2018-04-06,42.7425003051758,43.1199989318848,42.0499992370605,42.0950012207031,140021200,40.0205841064453
AAPL,Apple Inc.,2018-04-09,42.4700012207031,43.2724990844727,42.4625015258789,42.5125007629395,116070800,40.4174995422363
AAPL,Apple Inc.,2018-04-10,43.2500000000000,43.5000000000000,42.8824996948242,43.3125000000000,113634400,41.1780815124512
AAPL,Apple Inc.,2018-04-11,43.0574989318848,43.4799995422363,42.9249992370605,43.1100006103516,89726400,40.9855613708496
AAPL,Apple Inc.,2018-04-12,43.3525009155273,43.7500000000000,43.2599983215332,43.5349998474121,91557200,41.3896026611328
AAPL,Apple Inc.,2018-04-13,43.6949996948242,43.9599990844727,43.4625015258789,43.6824989318848,100497200,41.5298500061035
AAPL,Apple Inc.,2018-04-16,43.7574996948242,44.0475006103516,43.7075004577637,43.9550018310547,86313600,41.7889213562012
AAPL,Apple Inc.,2018-04-17,44.1225013732910,44.7350006103516,44.1025009155273,44.5600013732910,106421600,42.3641014099121
AAPL,Apple Inc.,2018-04-18,44.4524993896484,44.7050018310547,44.2200012207031,44.4599990844727,83018000,42.2690277099609
AAPL,Apple Inc.,2018-04-19,43.4399986267090,43.8474998474121,43.1650009155273,43.2000007629395,139235200,41.0711212158203
AAPL,Apple Inc.,2018-04-20,42.6500015258789,42.8050003051758,41.3574981689453,41.4300003051758,261964400,39.3883438110352
AAPL,Apple Inc.,2018-04-23,41.7075004577637,41.7299995422363,41.0224990844727,41.3100013732910,146062000,39.2742652893066
AAPL,Apple Inc.,2018-04-24,41.4174995422363,41.5825004577637,40.3050003051758,40.7350006103516,134768000,38.7276000976562
AAPL,Apple Inc.,2018-04-25,40.6549987792969,41.3549995422363,40.6025009155273,40.9124984741211,113528400,38.8963546752930
AAPL,Apple Inc.,2018-04-26,41.0299987792969,41.4324989318848,40.8424987792969,41.0550003051758,111852000,39.0318298339844
AAPL,Apple Inc.,2018-04-27,41.0000000000000,41.0825004577637,40.1575012207031,40.5800018310547,142623200,38.5802345275879
AAPL,Apple Inc.,2018-04-30,40.5325012207031,41.8149986267090,40.4599990844727,41.3149986267090,169709600,39.2790184020996
AAPL,Apple Inc.,2018-05-01,41.6025009155273,42.2999992370605,41.3175010681152,42.2750015258789,214277600,40.1917037963867
AAPL,Apple Inc.,2018-05-02,43.8074989318848,44.4375000000000,43.4500007629395,44.1425018310547,266157600,41.9671821594238
AAPL,Apple Inc.,2018-05-03,43.9700012207031,44.3750000000000,43.6100006103516,44.2224998474121,136272800,42.0432281494141
AAPL,Apple Inc.,2018-05-04,44.5625000000000,46.0625000000000,44.5424995422363,45.9575004577637,224805200,43.6927299499512
AAPL,Apple Inc.,2018-05-07,46.2949981689453,46.9174995422363,46.1875000000000,46.2900009155273,169805600,44.0088539123535
AAPL,Apple Inc.,2018-05-08,46.2475013732910,46.5550003051758,45.9174995422363,46.5125007629395,113611200,44.2203826904297
AAPL,Apple Inc.,2018-05-09,46.6375007629395,46.8499984741211,46.3050003051758,46.8400001525879,92844800,44.5317535400391
AAPL,Apple Inc.,2018-05-10,46.9350013732910,47.5924987792969,46.9124984741211,47.5099983215332,111957200,45.1687316894531
AAPL,Apple Inc.,2018-05-11,47.3725013732910,47.5149993896484,46.8624992370605,47.1474990844727,104848800,44.9969329833984
AAPL,Apple Inc.,2018-05-14,47.2524986267090,47.3824996948242,46.9650001525879,47.0374984741211,83115200,44.8919563293457
AAPL,Apple Inc.,2018-05-15,46.6949996948242,46.7675018310547,46.2750015258789,46.6100006103516,94780800,44.4839630126953
AAPL,Apple Inc.,2018-05-16,46.5175018310547,47.1150016784667,46.5000000000000,47.0449981689453,76732400,44.8991203308105
AAPL,Apple Inc.,2018-05-17,47.0000000000000,47.2275009155273,46.5900001525879,46.7475013732910,69176000,44.6151847839355
AAPL,Apple Inc.,2018-05-18,46.7975006103516,46.9524993896484,46.5325012207031,46.5774993896484,73190800,44.4529342651367
AAPL,Apple Inc.,2018-05-21,47.0000000000000,47.3175010681152,46.7275009155273,46.9075012207031,73603200,44.7678909301758
AAPL,Apple Inc.,2018-05-22,47.0950012207031,47.2200012207031,46.6949996948242,46.7900009155273,60962800,44.6557502746582
AAPL,Apple Inc.,2018-05-23,46.5875015258789,47.1250000000000,46.4399986267090,47.0900001525879,80233600,44.9420623779297
AAPL,Apple Inc.,2018-05-24,47.1925010681152,47.2099990844727,46.5525016784667,47.0374984741211,92936000,44.8919563293457
AAPL,Apple Inc.,2018-05-25,47.0574989318848,47.4124984741211,46.9124984741211,47.1450004577637,69844000,44.9945526123047
AAPL,Apple Inc.,2018-05-29,46.9000015258789,47.1875000000000,46.7174987792969,46.9749984741211,90056400,44.8322982788086
AAPL,Apple Inc.,2018-05-30,46.9300003051758,47.0000000000000,46.6949996948242,46.8750000000000,74762000,44.7368659973145
AAPL,Apple Inc.,2018-05-31,46.8050003051758,47.0574989318848,46.5349998474121,46.7174987792969,109931200,44.5865592956542
AAPL,Apple Inc.,2018-06-01,46.9975013732910,47.5649986267090,46.9375000000000,47.5600013732910,93770000,45.3906288146973
AAPL,Apple Inc.,2018-06-04,47.9099998474121,48.3549995422363,47.8375015258789,47.9575004577637,105064800,45.7699966430664
AAPL,Apple Inc.,2018-06-05,48.2675018310547,48.4850006103516,48.0900001525879,48.3274993896484,86264000,46.1231155395508
AAPL,Apple Inc.,2018-06-06,48.4075012207031,48.5200004577637,47.9799995422363,48.4949989318848,83734400,46.2829818725586
AAPL,Apple Inc.,2018-06-07,48.5349998474121,48.5499992370605,48.0849990844727,48.3650016784667,85388800,46.1589012145996
AAPL,Apple Inc.,2018-06-08,47.7924995422363,48.0000000000000,47.4425010681152,47.9249992370605,106627200,45.7389793395996
AAPL,Apple Inc.,2018-06-11,47.8375015258789,47.9925003051758,47.5525016784667,47.8074989318848,73234000,45.6268348693848
AAPL,Apple Inc.,2018-06-12,47.8474998474121,48.1525001525879,47.7874984741211,48.0699996948242,67644400,45.8773536682129
AAPL,Apple Inc.,2018-06-13,48.1049995422363,48.2200012207031,47.6100006103516,47.6749992370605,86553600,45.5003700256348
AAPL,Apple Inc.,2018-06-14,47.8875007629395,47.8925018310547,47.5550003051758,47.7000007629395,86440400,45.5242462158203
AAPL,Apple Inc.,2018-06-15,47.5074996948242,47.5400009155273,47.0649986267090,47.2099990844727,246876800,45.0565872192383
AAPL,Apple Inc.,2018-06-18,46.9700012207031,47.3050003051758,46.7999992370605,47.1850013732910,73939600,45.0327301025391
AAPL,Apple Inc.,2018-06-19,46.2849998474121,46.5825004577637,45.8624992370605,46.4225006103516,134314000,44.3050003051758
AAPL,Apple Inc.,2018-06-20,46.5875015258789,46.7999992370605,46.4324989318848,46.6250000000000,82514800,44.4982643127441
AAPL,Apple Inc.,2018-06-21,46.8125000000000,47.0875015258789,46.2350006103516,46.3650016784667,102847600,44.2501335144042
AAPL,Apple Inc.,2018-06-22,46.5299987792969,46.5374984741211,46.1749992370605,46.2299995422363,108801600,44.1212806701660
AAPL,Apple Inc.,2018-06-25,45.8499984741211,46.2299995422363,45.1824989318848,45.5424995422363,126652400,43.4651412963867
AAPL,Apple Inc.,2018-06-26,45.7475013732910,46.6324996948242,45.6349983215332,46.1074981689453,98276800,44.0043830871582
AAPL,Apple Inc.,2018-06-27,46.3074989318848,46.8199996948242,46.0074996948242,46.0400009155273,101141200,43.9399566650391
AAPL,Apple Inc.,2018-06-28,46.0250015258789,46.5525016784667,45.9500007629395,46.3750000000000,69460800,44.2596740722656
AAPL,Apple Inc.,2018-06-29,46.5724983215332,46.7975006103516,45.7275009155273,46.2775001525879,90950800,44.1666145324707
AAPL,Apple Inc.,2018-07-02,45.9550018310547,46.8250007629395,45.8549995422363,46.7949981689453,70925200,44.6605148315430
AAPL,Apple Inc.,2018-07-03,46.9474983215332,46.9874992370605,45.8849983215332,45.9799995422363,55819200,43.8826904296875
AAPL,Apple Inc.,2018-07-05,46.3149986267090,46.6025009155273,46.0699996948242,46.3499984741211,66416800,44.2358169555664
AAPL,Apple Inc.,2018-07-06,46.3549995422363,47.1074981689453,46.2999992370605,46.9925003051758,69940800,44.8490104675292
AAPL,Apple Inc.,2018-07-09,47.3750000000000,47.6699981689453,47.3250007629395,47.6450004577637,79026400,45.4717483520508
AAPL,Apple Inc.,2018-07-10,47.6775016784667,47.8199996948242,47.5449981689453,47.5875015258789,63756400,45.4168701171875
AAPL,Apple Inc.,2018-07-11,47.1250000000000,47.4449996948242,46.9025001525879,46.9700012207031,75326000,44.8275337219238
AAPL,Apple Inc.,2018-07-12,47.3824996948242,47.8525009155273,47.3274993896484,47.7574996948242,72164400,45.5791130065917
AAPL,Apple Inc.,2018-07-13,47.7700004577637,47.9599990844727,47.7249984741211,47.8325004577637,50055600,45.6506881713867
AAPL,Apple Inc.,2018-07-16,47.8800010681152,48.1624984741211,47.6049995422363,47.7275009155273,60172400,45.5504760742188
AAPL,Apple Inc.,2018-07-17,47.4375000000000,47.9674987792969,47.2999992370605,47.8624992370605,62138000,45.6793251037598
AAPL,Apple Inc.,2018-07-18,47.9449996948242,47.9500007629395,47.4824981689453,47.5999984741211,65573600,45.4288024902344
AAPL,Apple Inc.,2018-07-19,47.4225006103516,48.1375007629395,47.4225006103516,47.9700012207031,81147200,45.7819213867188
AAPL,Apple Inc.,2018-07-20,47.9449996948242,48.1074981689453,47.5424995422363,47.8600006103516,82704800,45.6769447326660
AAPL,Apple Inc.,2018-07-23,47.6699981689453,47.9900016784667,47.3899993896484,47.9025001525879,63957600,45.7175064086914
AAPL,Apple Inc.,2018-07-24,48.1124992370605,48.4150009155273,48.0125007629395,48.2500000000000,74791600,46.0491485595703
AAPL,Apple Inc.,2018-07-25,48.2649993896484,48.7125015258789,48.1074981689453,48.7050018310547,66839600,46.4833869934082
AAPL,Apple Inc.,2018-07-26,48.6525001525879,48.9900016784667,48.4025001525879,48.5525016784667,76304000,46.3378601074219
AAPL,Apple Inc.,2018-07-27,48.7475013732910,48.7975006103516,47.5250015258789,47.7449989318848,96096000,45.5671882629395
AAPL,Apple Inc.,2018-07-30,47.9749984741211,48.0499992370605,47.2675018310547,47.4775009155273,84118000,45.3118820190430
AAPL,Apple Inc.,2018-07-31,47.5750007629395,48.0349998474121,47.3349990844727,47.5724983215332,157492000,45.4025573730469
AAPL,Apple Inc.,2018-08-01,49.7825012207031,50.4399986267090,49.3274993896484,50.3750000000000,271742800,48.0772209167480
AAPL,Apple Inc.,2018-08-02,50.1450004577637,52.0950012207031,50.0875015258789,51.8474998474121,249616000,49.4825592041016
AAPL,Apple Inc.,2018-08-03,51.7574996948242,52.1850013732910,51.3699989318848,51.9975013732910,133789600,49.6257133483887
AAPL,Apple Inc.,2018-08-06,52.0000000000000,52.3125000000000,51.7675018310547,52.2675018310547,101701600,49.8833999633789
AAPL,Apple Inc.,2018-08-07,52.3300018310547,52.3750000000000,51.6899986267090,51.7775001525879,102349600,49.4157524108887
AAPL,Apple Inc.,2018-08-08,51.5125007629395,51.9524993896484,51.1300010681152,51.8125000000000,90102000,49.4491386413574
AAPL,Apple Inc.,2018-08-09,52.3824996948242,52.4449996948242,51.7999992370605,52.2200012207031,93970400,49.8380622863770
AAPL,Apple Inc.,2018-08-10,51.8400001525879,52.2750015258789,51.6674995422363,51.8824996948242,98444800,49.6896171569824
AAPL,Apple Inc.,2018-08-13,52.3274993896484,52.7374992370605,51.9249992370605,52.2174987792969,103563600,50.0104560852051
AAPL,Apple Inc.,2018-08-14,52.5400009155273,52.6399993896484,52.0649986267090,52.4375000000000,82992000,50.2211570739746
AAPL,Apple Inc.,2018-08-15,52.3050003051758,52.6850013732910,52.0825004577637,52.5600013732910,115230400,50.3384819030762
AAPL,Apple Inc.,2018-08-16,52.9375000000000,53.4524993896484,52.8675003051758,53.3300018310547,114001600,51.0759353637695
AAPL,Apple Inc.,2018-08-17,53.3600006103516,54.4874992370605,53.2900009155273,54.3950004577637,141708000,52.0959243774414
AAPL,Apple Inc.,2018-08-20,54.5250015258789,54.7949981689453,53.7775001525879,53.8650016784667,121150800,51.5883255004883
AAPL,Apple Inc.,2018-08-21,54.2000007629395,54.2975006103516,53.5074996948242,53.7599983215332,104639200,51.4877662658691
AAPL,Apple Inc.,2018-08-22,53.5250015258789,54.0900001525879,53.4599990844727,53.7625007629395,76072400,51.4901657104492
AAPL,Apple Inc.,2018-08-23,53.6624984741211,54.2625007629395,53.6500015258789,53.8725013732910,75532800,51.5955123901367
AAPL,Apple Inc.,2018-08-24,54.1500015258789,54.2249984741211,53.7775001525879,54.0400009155273,73905600,51.7559318542480
AAPL,Apple Inc.,2018-08-27,54.2874984741211,54.6850013732910,54.0825004577637,54.4850006103516,82100400,52.1821212768555
AAPL,Apple Inc.,2018-08-28,54.7524986267090,55.1349983215332,54.7299995422363,54.9249992370605,91107200,52.6035194396973
AAPL,Apple Inc.,2018-08-29,55.0374984741211,55.8725013732910,54.8525009155273,55.7449989318848,109019200,53.3888626098633
AAPL,Apple Inc.,2018-08-30,55.8125000000000,57.0649986267090,55.5999984741211,56.2574996948242,195175200,53.8796958923340
AAPL,Apple Inc.,2018-08-31,56.6274986267090,57.2174987792969,56.5000000000000,56.9075012207031,173360400,54.5022354125977
AAPL,Apple Inc.,2018-09-04,57.1025009155273,57.2949981689453,56.6575012207031,57.0900001525879,109560400,54.6770210266113
AAPL,Apple Inc.,2018-09-05,57.2475013732910,57.4174995422363,56.2750015258789,56.7174987792969,133332000,54.3202514648438
AAPL,Apple Inc.,2018-09-06,56.5574989318848,56.8375015258789,55.3250007629395,55.7750015258789,137160000,53.4175987243652
AAPL,Apple Inc.,2018-09-07,55.4625015258789,56.3424987792969,55.1775016784667,55.3250007629395,150479200,52.9866218566895
AAPL,Apple Inc.,2018-09-10,55.2374992370605,55.4625015258789,54.1175003051758,54.5825004577637,158066000,52.2754974365234
AAPL,Apple Inc.,2018-09-11,54.5024986267090,56.0750007629395,54.1399993896484,55.9625015258789,142996000,53.5971679687500
AAPL,Apple Inc.,2018-09-12,56.2350006103516,56.2500000000000,54.9599990844727,55.2675018310547,197114800,52.9315452575684
AAPL,Apple Inc.,2018-09-13,55.8800010681152,57.0875015258789,55.6425018310547,56.6025009155273,166825600,54.2101249694824
AAPL,Apple Inc.,2018-09-14,56.4375000000000,56.7099990844727,55.6300010681152,55.9599990844727,127997200,53.5947723388672
AAPL,Apple Inc.,2018-09-17,55.5374984741211,55.7374992370605,54.3175010681152,54.4700012207031,148780400,52.1677589416504
AAPL,Apple Inc.,2018-09-18,54.4474983215332,55.4625015258789,54.2799987792969,54.5600013732910,126286800,52.2539520263672
AAPL,Apple Inc.,2018-09-19,54.6250000000000,54.9049987792969,53.8250007629395,54.5924987792969,108495200,52.2850761413574
AAPL,Apple Inc.,2018-09-20,55.0600013732910,55.5699996948242,54.7874984741211,55.0074996948242,106435200,52.6825408935547
AAPL,Apple Inc.,2018-09-21,55.1949996948242,55.3400001525879,54.3224983215332,54.4150009155273,384986800,52.1150856018066
AAPL,Apple Inc.,2018-09-24,54.2050018310547,55.3149986267090,54.1575012207031,55.1974983215332,110773600,52.8645057678223
AAPL,Apple Inc.,2018-09-25,54.9375000000000,55.7050018310547,54.9249992370605,55.5475006103516,98217600,53.1997184753417
AAPL,Apple Inc.,2018-09-26,55.2500000000000,55.9375000000000,54.9399986267090,55.1049995422363,95938800,52.7759208679199
AAPL,Apple Inc.,2018-09-27,55.9550018310547,56.6100006103516,55.8849983215332,56.2374992370605,120724800,53.8605461120605
AAPL,Apple Inc.,2018-09-28,56.1974983215332,56.4599990844727,56.0050010681152,56.4350013732910,91717600,54.0497055053711
AAPL,Apple Inc.,2018-10-01,56.9874992370605,57.3549995422363,56.5875015258789,56.8149986267090,94403200,54.4136390686035
AAPL,Apple Inc.,2018-10-02,56.8125000000000,57.5000000000000,56.6575012207031,57.3199996948242,99152800,54.8972969055176
AAPL,Apple Inc.,2018-10-03,57.5125007629395,58.3675003051758,57.4449996948242,58.0175018310547,114619200,55.5653076171875
AAPL,Apple Inc.,2018-10-04,57.6949996948242,58.0875015258789,56.6824989318848,56.9975013732910,128168000,54.5884246826172
AAPL,Apple Inc.,2018-10-05,56.9900016784667,57.1025009155273,55.1450004577637,56.0724983215332,134322000,53.7025184631348
AAPL,Apple Inc.,2018-10-08,55.5525016784667,56.2000007629395,55.0499992370605,55.9425010681152,118655600,53.5780181884766
AAPL,Apple Inc.,2018-10-09,55.9099998474121,56.8175010681152,55.5625000000000,56.7174987792969,107564000,54.3202514648438
AAPL,Apple Inc.,2018-10-10,56.3650016784667,56.5875015258789,54.0125007629395,54.0900001525879,167962400,51.8038101196289
AAPL,Apple Inc.,2018-10-11,53.6300010681152,54.8750000000000,53.0800018310547,53.6124992370605,212497600,51.3464965820312
AAPL,Apple Inc.,2018-10-12,55.1049995422363,55.7200012207031,54.2099990844727,55.5275001525879,161351600,53.1805572509766
AAPL,Apple Inc.,2018-10-15,55.2900009155273,55.4575004577637,54.3175010681152,54.3400001525879,123164000,52.0432434082031
AAPL,Apple Inc.,2018-10-16,54.7324981689453,55.7475013732910,54.1899986267090,55.5374984741211,116736000,53.1901321411133
AAPL,Apple Inc.,2018-10-17,55.5750007629395,55.6599998474121,54.8349990844727,55.2975006103516,91541600,52.9602813720703
AAPL,Apple Inc.,2018-10-18,54.4650001525879,54.9350013732910,53.2500000000000,54.0050010681152,130325200,51.7224082946777
AAPL,Apple Inc.,2018-10-19,54.5149993896484,55.3149986267090,54.3574981689453,54.8274993896484,132314800,52.5101394653320
AAPL,Apple Inc.,2018-10-22,54.9474983215332,55.8400001525879,54.7350006103516,55.1624984741211,115168400,52.8309898376465
AAPL,Apple Inc.,2018-10-23,53.9575004577637,55.8125000000000,53.6749992370605,55.6824989318848,155071200,53.3290023803711
AAPL,Apple Inc.,2018-10-24,55.6500015258789,56.0574989318848,53.6349983215332,53.7724990844727,163702000,51.4997329711914
AAPL,Apple Inc.,2018-10-25,54.4275016784667,55.3450012207031,54.1875000000000,54.9500007629395,119423200,52.6274604797363
AAPL,Apple Inc.,2018-10-26,53.9749984741211,55.0475006103516,53.1674995422363,54.0750007629395,189033600,51.7894554138184
AAPL,Apple Inc.,2018-10-29,54.7975006103516,54.9225006103516,51.5224990844727,53.0600013732910,183742000,50.8173484802246
AAPL,Apple Inc.,2018-10-30,52.7874984741211,53.7949981689453,52.3175010681152,53.3250007629395,146640000,51.0711479187012
AAPL,Apple Inc.,2018-10-31,54.2200012207031,55.1124992370605,54.1549987792969,54.7150001525879,153435600,52.4023971557617
AAPL,Apple Inc.,2018-11-01,54.7625007629395,55.5900001525879,54.2024993896484,55.5550003051758,233292800,53.2068901062012
AAPL,Apple Inc.,2018-11-02,52.3875007629395,53.4124984741211,51.3574981689453,51.8699989318848,365314800,49.6776351928711
AAPL,Apple Inc.,2018-11-05,51.0750007629395,51.0974998474121,49.5424995422363,50.3974990844727,264654800,48.2673873901367
AAPL,Apple Inc.,2018-11-06,50.4799995422363,51.1800003051758,50.4225006103516,50.9425010681152,127531600,48.7893486022949
AAPL,Apple Inc.,2018-11-07,51.4925003051758,52.5149993896484,51.0325012207031,52.4874992370605,133697600,50.2690467834473
AAPL,Apple Inc.,2018-11-08,52.4949989318848,52.5299987792969,51.6875000000000,52.1225013732910,101450400,50.0936470031738
