age,name_length,sex,nationality,major
19.65229,28,Male,Mexico,IBQ
19.12115,27,Male,Mexico,IIT
19.05544,29,Male,Mexico,ICT
18.93224,28,Female,Mexico,NEG
20.42163,29,Male,Mexico,LRI
18.6475,30,Female,Mexico,ICT
18.67762,35,Male,Mexico,IIT
18.40383,34,Male,Mexico,IIT
18.33539,30,Female,Mexico,ESC
20.13689,28,Female,South America,SLD
17.51403,21,Female,Mexico,NEG
18.75702,21,Male,North America,IIT
18.98973,32,Male,Mexico,CIS
18.63929,26,Male,Mexico,ICI
32.15058,27,Male,Mexico,ITC
30.05065,25,Male,Mexico,ICT
28.73374,18,Male,Mexico,IMT
28.3258,30,Female,Mexico,LDI
28.70363,29,Male,Mexico,LDE
27.62765,28,Male,Mexico,IMT
27.35113,23,Male,Mexico,IMT
25.84257,30,Male,Mexico,LEM
25.54689,33,Male,Mexico,LAE
26.34634,22,Female,Mexico,LDI
31.71253,30,Male,Mexico,ITC
27.36756,27,Male,Mexico,NEG
26.32444,27,Male,Mexico,LEM
25.44011,30,Female,Mexico,MC
19.79466,23,Female,Mexico,IIS
19.50992,26,Male,Mexico,IC
19.72895,32,Male,Mexico,LAF
20.07118,27,Male,Mexico,ITC
19.91786,26,Male,Mexico,IMT
20.0794,27,Female,Mexico,IIS
20.90897,24,Male,Mexico,IIS
19.35113,24,Male,Mexico,IMT
19.68789,24,Female,Mexico,IBT
20.7447,22,Male,Mexico,IIS
20.32033,23,Male,Mexico,IMT
19.64408,22,Female,Mexico,LAD
19.88775,30,Male,Mexico,LAE
19.86585,25,Male,Mexico,IMT
19.26352,21,Male,Mexico,ARQ
19.72621,20,Female,Mexico,IIS
18.48049,20,Female,Mexico,LIN
19.80561,31,Male,Mexico,IMT
19.76728,36,Male,Mexico,ITC
19.72348,31,Male,Mexico,NEG
19.40862,22,Male,Mexico,IIS
19.41136,25,Male,Mexico,ITC
19.73717,26,Female,Mexico,IIS
20.05476,26,Female,Mexico,IMT
20.09309,28,Male,Mexico,IIS
19.78919,23,Male,Mexico,IMT
19.46886,27,Female,Mexico,LAE
20.00821,27,Male,Mexico,IMT
19.61396,24,Male,Mexico,LTM
19.40589,22,Female,Mexico,LAF
19.72895,19,Female,Mexico,ARQ
19.24983,22,Female,Mexico,LAF
19.6386,21,Female,Mexico,LAF
20.61328,27,Male,Mexico,IMT
19.25804,27,Female,Mexico,LDI
20.89802,23,Male,Mexico,LIN
19.99452,27,Female,Mexico,LAF
20.29843,29,Female,Mexico,LIT
20.16427,29,Male,Mexico,LAF
19.52909,20,Female,Mexico,ARQ
19.32375,25,Male,Mexico,IMT
19.9206,23,Female,Mexico,ARQ
19.84668,30,Female,Mexico,LAE
22.09446,29,Male,Mexico,ARQ
20.27105,27,Female,Mexico,IAL
24.5065,25,Male,Mexico,LAF
19.30732,25,Female,Mexico,IMD
19.78645,32,Male,Mexico,BME
18.71047,26,Female,Mexico,LIN
20.15332,21,Female,Mexico,LAD
20.52567,32,Male,Mexico,ARQ
19.76728,26,Female,Mexico,IIS
19.93703,26,Male,Mexico,IIS
19.96715,22,Female,Mexico,ARQ
19.34839,22,Male,Mexico,LAF
19.80014,26,Female,Mexico,IMT
20.11773,19,Female,Mexico,LIT
19.93429,25,Male,Mexico,IMT
21.14442,21,Male,Mexico,LAF
19.5729,25,Female,Mexico,ARQ
19.88501,25,Male,Mexico,LIN
20.30116,22,Female,Mexico,LIN
23.53183,30,Male,Mexico,LDI
20.01643,21,Male,Mexico,IIS
20.04107,30,Male,Mexico,LAF
21.63176,27,Male,Mexico,IIS
19.34565,28,Male,Mexico,LEM
20.38604,22,Male,Mexico,NEG
19.96988,31,Male,Mexico,LAF
19.99452,21,Male,Mexico,IM
23.74812,26,Male,Mexico,LIT
27.58658,26,Female,Mexico,LAE
19.20876,30,Male,Mexico,IC
19.34565,25,Female,Mexico,LAF
19.2115,28,Female,Mexico,LIN
26.94319,28,Female,Mexico,LDI
26.5462,20,Male,Mexico,LAF
19.54552,22,Female,Mexico,LAE
21.43737,31,Male,Mexico,NEG
20.72279,21,Female,Mexico,LAE
20.04654,26,Female,Mexico,IMD
19.5948,26,Male,Mexico,IMT
21.45927,26,Female,Mexico,LAF
23.78919,27,Female,Mexico,LRI
19.64134,24,Male,Mexico,IMT
23.80561,31,Female,Mexico,LC
19.49076,25,Female,Mexico,IMT
19.9781,31,Male,Mexico,IMT
19.87132,29,Male,Mexico,ITC
23.58932,26,Female,Mexico,LAD
20.07118,18,Female,Mexico,IMT
19.44695,21,Female,Mexico,LIN
21.07598,26,Male,Mexico,IIS
19.39767,32,Female,Mexico,IIT
20.29295,28,Male,Mexico,IIS
19.90691,28,Female,Mexico,IMT
19.93155,17,Male,Mexico,IIS
20.14237,25,Male,Mexico,LAF
20.18617,33,Male,Mexico,LAF
19.23888,28,Male,Mexico,IMD
19.71253,24,Male,Mexico,LAF
20.36687,19,Male,Mexico,IQ
19.68241,18,Female,Mexico,LIN
19.8193,21,Female,Mexico,ARQ
20.25188,19,Female,Mexico,LAE
19.45517,31,Female,Mexico,LAF
19.31006,27,Male,Mexico,LAF
19.5373,21,Male,Mexico,NEG
19.64408,25,Male,Mexico,LAF
23.13484,30,Male,Mexico,IBT
23.2909,31,Female,Mexico,LAE
20.65435,24,Male,Mexico,IIS
19.34018,25,Male,Mexico,IIS
20.13963,24,Male,Mexico,IIS
19.74538,26,Female,Mexico,LAF
20.67625,25,Male,North America,LAE
19.50445,27,Male,Mexico,LAF
20.34497,27,Female,Mexico,LIN
19.65503,29,Male,Mexico,LAE
20.53114,22,Male,Mexico,LAF
20.1232,30,Male,Mexico,LDE
19.73169,35,Male,Mexico,LAF
20.9692,35,Male,Mexico,LAE
19.5729,30,Female,Mexico,LAE
20.47365,24,Male,Mexico,LAF
23.46612,22,Male,Mexico,LAF
22.43669,24,Female,Mexico,IMD
21.4319,20,Female,Mexico,IM
21.63997,27,Female,Mexico,ARQ
21.87817,22,Female,Mexico,ARQ
21.31964,28,Female,Mexico,LAE
22.39014,23,Male,Mexico,IMD
21.58522,23,Male,Mexico,LAE
22.01232,22,Male,Mexico,ITC
22.46954,21,Female,Mexico,LED
22.31622,20,Female,Mexico,LIN
22.31622,21,Female,Mexico,LAE
21.56331,24,Male,Mexico,LAF
21.64271,19,Male,Mexico,LAF
21.8152,25,Female,Mexico,LAE
24.25462,28,Male,Mexico,IMT
21.74675,22,Male,Mexico,IFI
21.13621,29,Female,Mexico,LIN
22.2423,27,Male,Mexico,LAF
24.04654,28,Male,Mexico,BGB
23.84942,39,Male,Mexico,LAF
22.74606,28,Female,Mexico,LAF
20.59138,28,Female,Mexico,ARQ
18.88296,28,Female,Mexico,NEG
20.72553,31,Female,Mexico,IMT
20.71458,19,Male,Mexico,LIN
18.48597,24,Male,Mexico,NEG
19.17043,29,Male,Mexico,ESC
20.64887,21,Male,Mexico,ITC
18.33265,28,Female,Mexico,NEG
20.78303,28,Female,Mexico,IRS
20.65982,20,Female,Mexico,ITC
19.09103,23,Female,Mexico,IIT
21.20465,24,Male,Mexico,IIS
20.42437,30,Male,Mexico,LAE
19.49624,27,Female,Mexico,ICI
18.40657,23,Male,Mexico,IIT
19.75907,24,Male,Mexico,IIT
18.76249,18,Male,Mexico,IIT
20.66804,33,Female,Mexico,ARQ
18.8282,30,Male,Mexico,IIT
20.6653,26,Male,Mexico,ITC
18.75154,27,Male,Mexico,ICI
18.79808,26,Male,Mexico,IIT
18.38467,27,Female,Mexico,IIT
20.45996,29,Male,Mexico,LAF
20.50103,21,Male,Mexico,CPF
21.58795,22,Male,Mexico,LAD
21.74401,22,Female,Mexico,LAE
21.31691,29,Female,Mexico,LEM
21.01574,22,Male,Mexico,IMT
21.0924,34,Male,Mexico,IDM
20.6653,21,Male,Mexico,IMT
21.56879,20,Male,Mexico,IMT
21.59617,26,Female,Mexico,LIT
18.84736,29,Male,Mexico,IIT
21.41273,29,Female,Mexico,LAE
18.6037,25,Male,Mexico,IIT
18.48871,30,Male,Mexico,NEG
21.14716,22,Male,Mexico,ARQ
21.91102,22,Female,Mexico,LEM
22.43121,30,Male,Mexico,IM
21.47844,27,Female,Mexico,ARQ
18.89665,29,Female,Mexico,IBQ
19.39767,20,Male,Mexico,NEG
19.75359,24,Female,Mexico,NEG
18.59822,24,Male,Mexico,IIT
18.72964,31,Male,Mexico,IIT
22.42847,20,Male,Mexico,IFI
19.23066,23,Female,Mexico,NEG
18.51882,30,Male,Mexico,ICT
21.41547,25,Female,Mexico,ARQ
19.26078,28,Female,Mexico,ESC
21.69473,20,Male,Mexico,LC
18.97057,32,Female,Mexico,IIT
21.51129,30,Female,Mexico,LAF
21.76044,31,Female,Mexico,IMD
23.00342,19,Female,Mexico,LDI
21.82067,24,Male,Mexico,IM
21.90828,25,Female,Mexico,LAF
19.26626,24,Male,Mexico,NEG
22.29979,27,Male,Mexico,IMT
20.73101,19,Female,Mexico,MC
18.65024,25,Female,Mexico,IIT
20.39425,21,Male,Mexico,LAF
18.77892,24,Male,Mexico,IIT
20.70637,27,Female,Mexico,NEG
20.63518,25,Male,Mexico,IMT
18.73511,21,Male,Mexico,IIT
18.98973,33,Female,Mexico,ICT
20.51198,27,Female,Mexico,LED
21.0486,24,Female,Mexico,ARQ
20.64066,30,Male,Mexico,IIS
20.93361,27,Male,Mexico,IIS
22.27789,24,Female,Mexico,IIS
18.48597,23,Female,Mexico,NEG
22.52977,27,Male,Mexico,CIS
21.09788,25,Female,Mexico,LAE
21.08145,26,Female,Mexico,LAF
20.47365,35,Female,Mexico,IFI
21.013,23,Male,Mexico,IMT
18.77892,27,Female,Mexico,IIT
20.72553,26,Female,Mexico,LDI
20.3833,31,Female,Mexico,LAE
19.92882,16,Male,North America,IIT
19.44969,19,Female,Mexico,IIT
18.55168,21,Male,Mexico,IIT
19.12115,28,Male,Mexico,IBQ
20.86242,26,Female,Mexico,CPF
18.56263,21,Male,Mexico,ESC
19.81656,24,Male,Mexico,ICT
22.33539,22,Male,Mexico,LDI
21.46749,27,Male,Mexico,ARQ
18.31075,16,Male,Mexico,IIT
18.56537,24,Male,Mexico,NEG
18.45311,22,Female,Mexico,ICI
18.42574,24,Male,Mexico,IIT
19.00616,22,Female,Mexico,IBQ
18.65845,24,Male,Mexico,IIT
20.55305,24,Male,Mexico,LAD
20.56947,21,Male,Mexico,ICT
19.08008,20,Male,Mexico,NEG
18.7269,22,Female,Mexico,NEG
18.71321,23,Female,Mexico,IIT
19.97536,22,Female,Mexico,LIN
19.68241,30,Male,Mexico,IBT
18.54346,29,Male,Mexico,IIT
19.66324,25,Female,Mexico,IAL
18.89391,23,Female,Mexico,IIT
18.78713,22,Male,Mexico,IIT
20.38877,17,Male,Mexico,LIT
19.64408,23,Female,Mexico,NEG
20.01916,21,Male,Mexico,IIS
19.31554,25,Female,Mexico,LAE
19.7974,21,Male,Mexico,BGB
20.04381,22,Female,Mexico,IMT
19.40315,22,Male,Mexico,ARQ
19.63313,29,Female,Mexico,BGB
18.86653,19,Female,North America,IIT
18.95414,28,Male,Mexico,ESC
19.98084,19,Male,Mexico,MC
20.1013,19,Female,Mexico,IMD
18.36824,29,Female,Mexico,IIT
19.85216,25,Male,Mexico,IIT
19.98084,21,Male,Mexico,LAF
20.03285,21,Female,Mexico,LIN
19.72348,24,Male,Mexico,IIT
19.34565,30,Male,Mexico,LAF
19.86037,24,Male,Mexico,IMT
20.05476,26,Female,Mexico,CIS
19.59206,22,Male,Mexico,ITC
18.42026,24,Female,Mexico,NEG
19.2115,28,Female,Mexico,LIN
20.29021,33,Male,Mexico,IIT
20.05749,23,Male,Mexico,NEG
21.65914,23,Female,Mexico,MC
19.7399,20,Male,Mexico,ICI
19.78371,31,Male,Mexico,BGB
19.37029,21,Female,Mexico,LAD
19.91786,26,Female,Mexico,IIS
18.76797,24,Male,Mexico,ESC
18.83094,19,Male,Mexico,IIT
18.86379,30,Male,Mexico,IIT
18.9295,21,Female,Mexico,ESC
20.32307,23,Female,Mexico,MC
19.27173,25,Male,Mexico,NEG
18.00411,32,Male,Mexico,IIT
19.82752,26,Female,Mexico,NEG
19.6742,24,Male,Mexico,ITC
19.61396,20,Female,Mexico,IMD
18.36003,31,Female,Mexico,ICT
20.0219,29,Male,Mexico,ITD
18.8063,31,Female,Mexico,IIT
19.718,27,Male,Mexico,IBQ
20.09309,23,Male,Mexico,CIS
17.33333,34,Male,North America,ICI
19.26078,22,Male,Mexico,LAE
20.15332,33,Male,Mexico,IAL
19.42231,28,Female,Mexico,NEG
20.61054,26,Female,Mexico,MC
19.51814,26,Male,Mexico,LAE
20.37509,28,Male,Mexico,NEG
19.5154,24,Female,Mexico,LDI
21.02396,34,Female,Mexico,LAF
20.01916,32,Male,Mexico,LDI
19.30732,32,Female,Mexico,LED
18.54346,23,Female,Mexico,ICT
18.71595,24,Male,Mexico,IIT
18.59548,21,Female,Mexico,MC
18.89665,28,Female,Mexico,IIT
19.09651,25,Female,Mexico,NEG
18.43943,31,Male,Mexico,IIT
18.91307,17,Female,Mexico,IIT
18.73785,28,Female,Mexico,IBQ
19.00616,22,Male,Mexico,NEG
19.42505,31,Male,Mexico,IIS
18.28884,29,Female,Mexico,NEG
18.9514,32,Male,Mexico,NEG
18.71595,21,Female,Mexico,NEG
18.29158,23,Male,Mexico,NEG
19.19233,21,Female,Mexico,IBQ
18.80903,18,Female,Mexico,IIT
19.02259,17,Female,Mexico,NEG
18.99521,27,Male,Mexico,MC
18.90486,24,Male,Mexico,IIT
18.72142,15,Male,Mexico,IIT
18.35455,17,Male,Mexico,IIT
18.67488,25,Female,Mexico,ICT
18.66667,16,Male,Mexico,IIT
18.31622,28,Male,Mexico,NEG
18.85284,23,Male,Mexico,NEG
18.70773,29,Female,Mexico,IIT
18.6475,27,Male,Mexico,IIT
18.65298,21,Female,Mexico,MC
20.10404,25,Male,Mexico,NEG
19.02533,21,Female,Mexico,IBQ
19.10198,28,Male,Mexico,IIT
18.28337,25,Female,Mexico,IIT
18.72142,29,Female,Mexico,ESC
19.00068,27,Female,Mexico,ICI
18.73511,21,Female,Mexico,ESC
19.46886,31,Male,Mexico,ESC
18.54894,18,Male,Mexico,NEG
18.5024,22,Male,Mexico,IIT
18.82272,25,Male,Mexico,IIT
18.45585,16,Female,Mexico,ESC
19.04723,22,Female,Mexico,ESC
18.38467,29,Male,Mexico,NEG
18.66667,29,Male,Mexico,ESC
20.1232,29,Male,Mexico,IIT
18.141,27,Female,Mexico,IIT
18.86105,19,Female,Mexico,NEG
19.95072,25,Male,Mexico,IIT
18.89117,24,Male,Mexico,NEG
19.63039,21,Male,Mexico,NEG
19.44695,24,Male,Mexico,IIT
18.9295,24,Female,Mexico,ESC
18.42847,20,Female,Mexico,ESC
18.64476,21,Female,Mexico,ESC
21.08966,24,Male,Mexico,MC
18.78713,22,Female,Mexico,IIT
20.71458,23,Male,Mexico,IQ
18.71869,26,Male,Mexico,ICI
19.42231,21,Male,Mexico,IIT
18.22313,18,Male,Mexico,IIT
18.75428,32,Male,Mexico,ICT
19.50992,29,Male,Mexico,LAF
18.97331,20,Male,Mexico,IIT
21.00205,19,Female,Mexico,IMD
18.88296,22,Male,Mexico,IIT
19.46612,18,Female,Mexico,NEG
21.14716,26,Female,Mexico,ARQ
21.70568,17,Male,Mexico,LAE
20.33128,20,Male,Mexico,ARQ
20.71732,24,Male,Mexico,LC
20.93361,30,Female,Mexico,LEM
20.68446,34,Male,Mexico,LAF
21.20192,25,Male,Mexico,ITC
20.53388,30,Male,Mexico,IIS
20.73101,22,Female,Mexico,IIS
21.24298,21,Male,Mexico,LRI
20.85421,22,Female,Mexico,LAF
21.24025,30,Female,Mexico,LAF
20.88433,24,Female,Mexico,MC
20.65435,28,Female,Mexico,BGB
21.12526,32,Male,Mexico,LED
20.83231,29,Female,Mexico,ARQ
20.63518,40,Female,Mexico,ARQ
20.72279,28,Male,Mexico,CPF
20.62697,25,Male,Mexico,IQ
20.90075,33,Female,Mexico,LIN
20.82957,23,Female,Mexico,IMT
21.18275,26,Female,Mexico,IDS
20.55305,38,Male,Mexico,ARQ
21.33881,19,Male,Mexico,NEG
21.23477,23,Male,Mexico,ITC
20.82957,29,Female,Mexico,LAF
20.63792,21,Female,Mexico,LDI
20.95551,31,Female,Mexico,LAD
20.19439,24,Female,Mexico,ARQ
20.82683,22,Female,Mexico,IMD
20.31211,28,Female,Mexico,IBT
20.81862,27,Male,Mexico,LAF
21.51951,27,Male,Mexico,LAE
20.94456,18,Male,Mexico,LAE
20.26283,23,Female,Mexico,LIN
20.19713,25,Male,Mexico,IIS
20.73648,32,Female,Mexico,LIN
21.16085,22,Male,Mexico,IC
21.09514,27,Male,Mexico,ARQ
21.86448,28,Male,Mexico,CPF
21.08966,27,Female,Mexico,ARQ
20.30664,19,Female,Mexico,LAE
21.7796,29,Male,Mexico,BIE
21.68652,22,Female,Mexico,LIN
19.55373,32,Female,Mexico,ARQ
19.93977,29,Male,Mexico,IM
19.28816,23,Female,Mexico,IIS
20.846,20,Male,Mexico,LAE
20.57221,28,Female,Mexico,LAF
20.03833,26,Male,Mexico,MC
19.40315,22,Male,Mexico,LIT
19.79466,23,Female,Mexico,LIN
19.35661,33,Female,Mexico,LEM
20.00548,29,Female,Mexico,IDS
19.8987,30,Female,Mexico,IMD
20.14784,21,Male,Mexico,LAE
20.35592,22,Male,Mexico,ARQ
24.94182,27,Male,Mexico,LED
24.29021,26,Male,Mexico,IC
18.69952,25,Male,North America,NEG
22.70773,31,Female,Mexico,ARQ
22.92402,23,Male,Mexico,LEC
23.26078,21,Male,Mexico,IQ
19.14579,24,Male,Mexico,NEG
23.11841,24,Male,Mexico,LAF
23.30459,21,Male,Mexico,ITD
22.91581,33,Male,Mexico,IC
23.15948,18,Female,Mexico,LEM
23.34839,30,Male,Mexico,LAF
23.44422,24,Male,Mexico,ARQ
23.64408,9,Male,Mexico,LAF
22.59548,25,Female,Mexico,LEM
21.89185,35,Female,Mexico,IIS
22.20397,19,Male,Mexico,MC
22.57358,20,Male,Mexico,CPF
22.37098,28,Male,Mexico,ITC
22.00684,19,Female,Mexico,BGB
22.15195,32,Female,Mexico,ARQ
22.62012,29,Male,Mexico,IIS
22.36277,19,Male,Mexico,LAF
21.41273,28,Female,Mexico,ARQ
21.61259,28,Male,Mexico,IIS
21.42094,24,Male,Mexico,LEM
22.02053,20,Female,Mexico,IQ
22.98426,24,Female,Mexico,IIS
21.34155,23,Male,Mexico,LAF
22.26968,31,Male,Mexico,ARQ
21.3306,25,Male,Mexico,IE
21.87817,27,Female,Mexico,IIS
22.37372,24,Female,Mexico,BGB
22.31348,33,Male,Mexico,LC
21.70842,32,Female,Mexico,LAF
21.55784,28,Male,Mexico,IM
22.3436,26,Female,Mexico,LAE
22.26694,20,Male,Mexico,LAF
21.26215,24,Female,Mexico,LIN
21.82615,18,Female,Mexico,LDI
21.3744,31,Male,Mexico,LAF
22.10815,20,Female,Mexico,SLD
21.15537,32,Female,Mexico,LDO
21.26762,28,Female,Mexico,BGB
25.4319,22,Male,Mexico,IMT
21.65366,20,Male,Mexico,IM
21.51677,20,Female,Mexico,LIN
23.25257,23,Male,Mexico,IRS
22.04244,32,Male,Mexico,LAF
22.08077,32,Male,Mexico,LAF
23.35113,23,Male,Mexico,LAE
22.23956,28,Female,Mexico,ARQ
23.56194,26,Female,Mexico,LAE
22.41205,26,Male,Mexico,IMT
23.57016,28,Male,Mexico,IID
22.13826,24,Male,Mexico,ARQ
19.5729,21,Male,Mexico,ARQ
20.7091,23,Female,Mexico,LAF
19.86858,26,Female,Mexico,ARQ
20.52019,20,Female,Mexico,ARQ
23.26626,35,Female,Mexico,LC
20.1588,24,Female,Mexico,NEG
20.05749,24,Male,Mexico,ITD
19.45791,25,Male,Mexico,IMT
23.39767,23,Male,Mexico,LAD
19.8987,27,Male,Mexico,LAE
19.92882,20,Male,Mexico,ITC
19.75633,26,Female,Mexico,CPF
19.44969,26,Female,Mexico,IMT
19.80561,20,Female,Mexico,IIS
19.96715,24,Male,Mexico,CPF
19.50171,20,Male,Mexico,ITC
23.38398,32,Male,Mexico,IMT
19.89049,19,Male,Mexico,IIS
20.10951,23,Male,Mexico,LAF
19.70431,29,Male,Mexico,LAF
19.73443,30,Male,Mexico,IFI
19.70705,31,Female,Mexico,IQ
19.66872,27,Male,Mexico,IIT
19.24983,24,Male,Mexico,ITD
22.85284,23,Female,Mexico,ARQ
23.43326,25,Male,Mexico,ITC
27.75086,24,Female,Mexico,ARQ
23.29637,27,Male,Mexico,CPF
23.31828,26,Female,Mexico,IIS
22.71869,28,Female,Mexico,LAF
20.01643,23,Male,Mexico,LAF
19.69062,27,Male,Mexico,LAF
19.46886,29,Female,Mexico,LIN
20.10404,28,Male,Mexico,IM
19.76181,25,Male,Mexico,IIS
23.0527,31,Female,Mexico,LEI
23.22519,23,Male,Mexico,LIN
20.05202,26,Female,Mexico,IC
23.57016,21,Male,Mexico,IMT
20.33128,25,Male,Mexico,LAF
19.56742,26,Male,Mexico,IIS
23.38125,20,Male,Mexico,BGB
22.64476,25,Female,Mexico,LIN
20.20534,33,Female,Mexico,IBT
20.0219,19,Female,Mexico,LIN
23.31006,24,Female,Mexico,LDI
22.51061,21,Male,Mexico,LAF
22.63381,28,Female,Mexico,LAE
21.01848,18,Male,Mexico,LEM
23.42779,28,Male,Mexico,IIS
22.09993,30,Female,Mexico,IBT
22.37645,26,Female,Mexico,ITC
19.3922,27,Female,Mexico,NEG
18.62286,26,Female,Mexico,IIT
18.40657,19,Male,Mexico,CIS
22.29979,28,Male,Mexico,LAF
21.57153,30,Male,Mexico,LAF
22.17933,30,Female,Mexico,CPF
21.59617,25,Male,Mexico,IM
18.18207,21,Female,Mexico,NEG
19.36756,28,Male,Mexico,IIT
18.17385,22,Male,Mexico,IIT
21.69199,26,Female,Mexico,IAL
21.58522,23,Female,Mexico,IBT
23.09925,22,Female,Mexico,IQ
21.81793,24,Female,Mexico,LAE
22.60917,22,Female,Mexico,ARQ
21.69199,19,Female,Mexico,LAE
21.11978,22,Female,Mexico,IIS
22.10541,25,Male,Mexico,IMT
21.15264,30,Female,Mexico,LLE
22.05613,30,Male,Mexico,IMT
22.3217,24,Male,Mexico,IMT
21.87543,31,Male,Mexico,IMT
21.89733,27,Male,Mexico,IIS
21.91376,32,Male,Mexico,IMT
22.07529,37,Male,Mexico,IMT
21.82341,20,Female,Mexico,IBT
21.68104,31,Male,Mexico,ITC
22.13552,26,Male,Mexico,IBT
22.31896,27,Male,Mexico,IMT
21.36345,26,Male,Mexico,IFI
21.36071,20,Female,Mexico,IIS
21.36345,23,Female,Mexico,ARQ
22.10267,27,Male,Mexico,IIS
19.40315,28,Male,Mexico,NEG
19.07461,25,Male,Mexico,IIT
18.80082,18,Female,Mexico,MC
22.33812,29,Female,Mexico,LAF
21.55236,27,Male,Mexico,IMT
22.3436,36,Female,Mexico,LDO
21.50034,31,Male,Mexico,LAF
18.49966,21,Female,Mexico,ESC
18.72142,27,Female,Mexico,ESC
21.02669,30,Male,Mexico,IQ
21.41821,30,Male,Mexico,ITC
20.50103,29,Male,Mexico,IMT
19.50992,24,Male,Mexico,NEG
22.04791,27,Female,Mexico,IMT
21.32786,27,Male,Mexico,IC
20.42984,21,Female,Mexico,IDM
21.73032,32,Male,Mexico,IMT
18.88296,22,Female,Mexico,NEG
21.41273,21,Female,Mexico,ARQ
23.37303,19,Female,Mexico,ARQ
21.30322,24,Female,Mexico,LEM
22.25599,25,Male,Mexico,IDS
21.84531,28,Male,Mexico,IIS
21.41273,30,Male,Mexico,LIT
21.22382,29,Female,Mexico,IMT
21.40726,24,Male,Mexico,ITC
21.92197,22,Male,Mexico,ARQ
21.64545,33,Female,Mexico,IMD
21.94114,21,Male,Mexico,CPF
22.35729,17,Male,Mexico,IIS
21.46475,25,Male,Mexico,INA
22.20671,24,Male,Mexico,IC
18.94319,32,Male,Mexico,ICI
18.84463,19,Female,Mexico,IIT
21.98768,29,Male,Mexico,LAD
21.97399,26,Male,Mexico,IMT
23.10198,27,Female,Mexico,IIS
18.2204,23,Female,Mexico,IBQ
19.38398,23,Female,Mexico,NEG
18.14921,30,Female,Mexico,IBQ
19.17591,19,Male,Mexico,NEG
18.19849,24,Female,Mexico,NEG
18.62012,29,Female,Mexico,IBQ
18.72964,33,Female,Mexico,ESC
22.51335,29,Male,Mexico,IE
22.423,21,Male,Mexico,ITC
22.00684,20,Female,Mexico,INA
22.00137,28,Female,Mexico,ARQ
21.36071,26,Female,Mexico,LAE
22.74059,23,Male,Mexico,LAF
18.94319,26,Female,Mexico,ESC
18.141,31,Female,Mexico,MC
21.71116,19,Female,Mexico,LAE
18.90486,29,Male,Mexico,CIS
18.99247,22,Female,Mexico,MC
21.85626,29,Female,Mexico,LEM
21.98768,22,Female,Mexico,LAF
21.51129,28,Male,Mexico,ITC
21.94935,22,Male,Mexico,LAF
22.42847,23,Female,Mexico,LEM
18.49418,28,Male,Mexico,NEG
18.4449,27,Male,Mexico,NEG
20.82957,28,Female,South America,LAF
21.88638,27,Male,Mexico,LAE
21.71116,19,Male,Mexico,LDI
21.34155,26,Male,Mexico,LAF
21.91923,30,Male,Mexico,ARQ
22.69131,23,Female,Mexico,IIS
21.69473,20,Male,Mexico,ITD
26.92402,23,Female,Mexico,LAF
18.94319,23,Female,Mexico,ESC
18.25873,28,Male,Mexico,IIT
21.5332,24,Male,Mexico,IBQ
22.0397,30,Male,South America,LIN
21.26215,18,Female,Mexico,IIS
22.4011,22,Female,Mexico,LDO
22.26694,20,Female,Mexico,LAE
22.53251,26,Female,Mexico,IIS
19.49624,27,Female,Mexico,NEG
18.86653,27,Male,Mexico,IIT
22.02601,28,Female,Mexico,LIN
21.74127,32,Male,Mexico,IMT
21.46475,24,Male,Mexico,LIN
21.40178,22,Female,Mexico,LIN
22.74059,25,Male,Mexico,LAE
20.47639,27,Male,Mexico,LNB
22.15743,33,Male,Mexico,LAF
24.37235,26,Male,Mexico,IC
21.89733,20,Male,Mexico,LAF
22.21766,34,Female,Mexico,LAE
21.75222,27,Male,Mexico,BGB
21.50034,24,Male,Mexico,LAF
18.89665,23,Male,Mexico,CIS
23.16222,26,Male,Mexico,LAD
21.75222,29,Male,Mexico,LAF
18.65845,28,Female,Mexico,NEG
22.71047,24,Male,Mexico,IIS
21.85352,28,Male,Mexico,IMT
23.69884,30,Male,Mexico,IBT
22.51335,18,Male,Mexico,IQ
22.26146,18,Female,Mexico,LDI
22.1629,27,Male,Mexico,LAF
19.29637,26,Male,Mexico,ESC
19.19507,32,Male,Mexico,IIT
18.15195,19,Female,Mexico,NEG
18.44216,31,Male,Mexico,IIT
19.59754,23,Male,Mexico,LIT
22.7488,20,Male,Mexico,BGB
22.02327,19,Male,Mexico,LIN
19.89596,21,Female,Mexico,IMT
23.3347,32,Female,Mexico,ITD
22.18754,24,Male,Mexico,IDS
21.43463,22,Male,Mexico,LDE
19.76728,21,Male,Mexico,LEC
21.7358,26,Male,Mexico,IQ
18.80903,21,Female,Mexico,IIT
21.78508,20,Male,Mexico,IIS
23.26078,20,Male,Mexico,LAE
22.54894,24,Female,Mexico,IM
27.46338,22,Male,Mexico,IMT
18.52704,31,Male,Mexico,IIT
20.80493,31,Male,Mexico,LAE
21.15811,27,Female,Mexico,LAF
21.72485,21,Female,Mexico,BGB
20.82957,29,Male,Mexico,IMT
20.90897,20,Female,Mexico,LAF
21.28679,28,Male,Mexico,IIS
20.15606,21,Male,Mexico,IMT
20.82683,25,Male,Mexico,LAF
22.11362,27,Male,Mexico,IIS
20.82136,23,Male,Mexico,LAF
20.52841,22,Male,Mexico,LAF
20.50376,30,Male,Mexico,IMT
20.41889,21,Female,Mexico,LAF
