age,name_length,sex,nationality,major
24.2355,19,Female,Mexico,LEM
23.8385,32,Female,Mexico,ITD
18.9213,22,Male,Mexico,CIS
23.1403,26,Female,Mexico,NEG
18.1903,31,Male,Mexico,CIS
18.7652,17,Male,North America,IIT
18.9459,30,Female,Mexico,NEG
25.4757,26,Male,Mexico,NEG
24.0712,22,Female,Mexico,MC
23.3621,30,Male,Mexico,LAD
23.7536,22,Male,Mexico,LAE
23.3593,31,Female,Mexico,LAD
23.8193,21,Male,Mexico,LUB
23.1211,27,Male,Mexico,LC
22.4531,27,Female,Mexico,MC
23.2608,26,Male,Mexico,LAE
22.3053,26,Female,Mexico,MC
22.6064,28,Female,Mexico,LEC
23.3238,25,Male,Mexico,LTM
22.4997,33,Male,Mexico,LTM
22.1739,30,Male,Mexico,LAE
22.6913,26,Male,Mexico,MC
21.8125,29,Male,Mexico,IC
21.8782,32,Male,Mexico,LAF
22.2122,22,Female,Mexico,LAE
21.3990,22,Male,Mexico,IIS
21.8398,26,Male,Mexico,IMT
22.2587,27,Male,Mexico,LEM
22.0233,29,Male,Mexico,BME
21.5113,33,Female,Mexico,LAE
21.3607,25,Female,Mexico,LDI
21.9357,19,Female,Mexico,BME
21.2786,23,Female,Mexico,LDI
21.4757,25,Female,Mexico,BGB
21.9329,28,Male,Mexico,IM
21.6838,22,Female,Mexico,ARQ
21.1198,30,Male,Mexico,LAF
21.3634,29,Female,Mexico,LAE
21.7413,16,Female,Mexico,LED
22.4422,25,Female,Mexico,BGB
22.0561,30,Male,Mexico,IQ
24.2902,24,Female,Mexico,MC
23.6961,26,Male,Mexico,LED
23.0910,26,Male,Mexico,LAE
22.7105,30,Male,North America,LAE
23.1321,31,Male,Mexico,BGB
22.8611,27,Female,Mexico,MO
22.9733,30,Male,Mexico,LDE
21.5606,32,Male,Mexico,IDM
22.0835,32,Male,Mexico,IM
22.8419,30,Female,Mexico,ARQ
22.1492,23,Male,Mexico,LIN
21.9576,25,Male,Mexico,IMT
21.8754,26,Female,Mexico,LEM
20.5257,25,Female,Mexico,ARQ
21.0705,30,Male,Mexico,MC
20.7146,30,Female,Mexico,LBC
20.8186,24,Male,Mexico,IC
20.6680,22,Male,Mexico,IMT
20.6379,30,Male,Mexico,MC
20.4079,28,Female,Mexico,LIN
20.9774,30,Female,Mexico,LIN
21.4812,32,Male,Mexico,LED
21.1444,30,Male,Mexico,IMT
21.0869,25,Male,Mexico,LAF
20.6215,18,Female,Mexico,LAE
20.5394,26,Female,Mexico,LAE
20.1752,22,Female,Mexico,CPF
20.5092,19,Female,Mexico,LIN
32.0986,20,Male,Mexico,LED
23.6578,30,Female,Mexico,IIS
20.7858,29,Female,Mexico,LAE
21.0185,23,Female,Mexico,NEG
20.5585,24,Female,Mexico,LIN
20.0356,24,Male,Mexico,LIN
19.1704,29,Female,Mexico,BGB
19.2115,17,Female,Mexico,IIS
19.9014,29,Male,Mexico,IMT
19.7563,24,Male,Mexico,MC
19.1923,32,Female,Mexico,LIN
19.7290,25,Male,North America,IIT
22.2177,21,Female,Mexico,LAF
23.6359,23,Male,Mexico,LC
19.4606,16,Male,Mexico,LAE
19.7700,28,Female,Mexico,ARQ
21.8782,20,Male,Mexico,LAE
19.8084,23,Female,Mexico,LAE
19.5784,22,Male,Mexico,LIN
21.9110,27,Male,Mexico,IMT
19.2580,33,Male,Mexico,LED
18.8720,26,Male,Mexico,IIT
18.6940,29,Female,Mexico,ESC
19.7782,19,Female,Mexico,NEG
18.4038,28,Female,Mexico,CIS
19.0664,28,Male,Mexico,NEG
18.6064,30,Male,Mexico,IIT
19.0007,21,Male,Mexico,NEG
21.7440,26,Female,Mexico,LAF
21.8563,20,Male,Mexico,IMT
21.4100,27,Male,Mexico,IMT
18.7105,24,Female,Mexico,NEG
18.2806,34,Male,Mexico,CIS
18.1629,34,Female,Mexico,CIS
19.0363,21,Male,Mexico,IIT
19.0992,24,Male,Mexico,CIS
19.8877,21,Female,Mexico,LAE
18.5298,25,Female,Mexico,NEG
21.7687,29,Male,Mexico,IID
18.2505,24,Male,Mexico,NEG
18.6420,29,Male,Mexico,ICI
18.2286,13,Male,Mexico,ICI
18.3682,28,Female,Mexico,IIT
18.5216,30,Male,Mexico,NEG
23.9535,30,Female,Mexico,LAF
20.8515,31,Female,Mexico,NEG
18.7105,30,Male,Mexico,IIT
21.5086,35,Male,Mexico,LAE
21.7276,21,Male,Mexico,CPF
21.3388,22,Female,Mexico,NEG
21.3717,22,Male,Mexico,LAE
20.8214,31,Male,Mexico,LIN
21.0486,30,Male,Mexico,IMT
21.1170,20,Female,Mexico,IMD
20.5859,27,Female,Mexico,MC
20.6133,22,Female,Mexico,IMT
21.1499,26,Female,Mexico,LAE
20.9938,25,Male,Mexico,LAF
20.4956,28,Female,Mexico,MC
20.7036,32,Female,Mexico,LAE
20.7310,21,Female,Mexico,LIN
20.3614,22,Male,Mexico,MC
21.0349,19,Male,Mexico,LAE
21.0541,32,Female,Mexico,IMT
20.8816,27,Male,Mexico,LAE
20.8104,29,Male,Mexico,IMT
21.7413,29,Male,Mexico,LEC
21.1006,29,Female,Mexico,IIS
20.6899,31,Male,Mexico,LED
21.0021,28,Male,Mexico,IDM
20.1205,32,Female,Mexico,LIN
21.7659,23,Male,Mexico,IMT
21.8919,28,Male,Mexico,IRS
21.7413,26,Male,Mexico,IC
21.3087,15,Male,Mexico,LIN
19.3347,34,Female,Mexico,MC
19.7454,23,Female,Mexico,IMT
19.6742,27,Female,Mexico,MC
20.0903,30,Male,Mexico,IMT
19.4908,21,Female,Mexico,IIS
19.7098,31,Female,Mexico,IMD
19.8604,29,Male,Mexico,LED
19.9863,21,Male,Mexico,IMT
20.2300,17,Female,Mexico,IIS
19.7098,21,Female,Mexico,ESC
19.2225,29,Female,Mexico,IMT
19.9452,31,Female,Mexico,IIS
19.9425,22,Male,Mexico,NEG
19.9206,29,Male,Mexico,MC
20.1561,24,Male,Mexico,LIN
20.0055,32,Male,Mexico,IIS
20.0137,19,Female,Mexico,IBQ
19.2115,24,Female,Mexico,NEG
19.7043,27,Female,Mexico,LAE
19.9781,23,Male,Mexico,IRS
19.1841,27,Female,Mexico,MC
19.9343,26,Female,Mexico,LAE
20.4873,26,Male,Mexico,NEG
20.3066,20,Female,Mexico,LAE
19.7207,18,Male,Mexico,IMD
19.1211,30,Male,Mexico,LAE
20.1862,20,Male,Mexico,LIN
19.4141,20,Male,Mexico,IC
19.9398,18,Male,Mexico,LIN
19.6194,19,Male,Mexico,LIN
19.6715,28,Female,Mexico,IIS
19.0938,22,Female,Mexico,ESC
18.6913,27,Male,Mexico,NEG
19.0883,19,Male,Mexico,CIS
26.5216,26,Male,Mexico,IE
27.2307,29,Male,Mexico,MC
25.1745,29,Female,Mexico,MC
25.4045,26,Male,Mexico,MC
25.3990,34,Female,Mexico,LEM
25.4757,25,Male,Mexico,LAE
24.0575,24,Female,Mexico,MC
24.4079,27,Male,Mexico,ITC
24.2601,31,Male,Mexico,IIS
23.4689,33,Male,Mexico,BGB
24.3641,21,Male,Mexico,IIS
24.2820,21,Female,Mexico,ARQ
23.6934,22,Male,Mexico,LAE
27.3867,22,Male,Mexico,ARQ
23.7454,17,Male,Mexico,ITC
27.3073,26,Male,Mexico,LTM
23.9535,29,Male,Mexico,IIS
23.9480,17,Male,Mexico,IMT
24.3696,27,Male,Mexico,LEM
25.1389,21,Male,Mexico,ARQ
23.4825,20,Female,Mexico,MC
22.2368,20,Male,Mexico,MC
23.4333,25,Male,Mexico,IIS
23.0445,27,Male,Mexico,IMT
22.2724,24,Male,Mexico,ITC
23.1075,25,Female,Mexico,LDI
22.7871,24,Female,Mexico,LDI
22.8994,31,Female,Mexico,MC
22.9843,25,Female,Mexico,IMT
23.0828,28,Female,Mexico,LPS
23.1513,29,Male,Mexico,LAF
22.7598,28,Male,Mexico,LAF
22.7433,30,Male,Mexico,LIN
22.6940,22,Male,Mexico,BIE
22.6694,29,Male,Mexico,ARQ
22.9733,24,Male,Mexico,MC
23.0746,23,Male,Mexico,LAF
23.2060,27,Male,Mexico,IIS
23.0637,18,Female,Mexico,LED
22.3929,29,Female,Mexico,LAF
22.7187,22,Male,Mexico,LIN
23.0527,31,Female,Mexico,LED
22.6995,24,Male,Mexico,LAD
23.8467,31,Male,Mexico,IC
21.7029,31,Female,Mexico,IIS
22.9733,18,Female,Mexico,ARQ
21.2895,22,Female,Mexico,LIN
21.7577,25,Male,Mexico,IIS
22.0753,27,Female,Mexico,ARQ
22.1355,22,Female,Mexico,ITC
22.1109,30,Female,Mexico,ARQ
22.6858,31,Male,Mexico,BME
22.2642,20,Male,Mexico,LAE
22.3600,26,Male,Mexico,LAE
22.0068,21,Female,Mexico,ARQ
21.7604,22,Male,Mexico,IMT
22.8939,19,Male,Mexico,IDM
22.3107,26,Male,Mexico,IC
21.9877,21,Male,Mexico,BME
21.8234,25,Female,Mexico,LED
21.3689,23,Female,Mexico,IIS
22.6913,25,Male,Mexico,LEC
22.2094,34,Male,Mexico,LAE
22.2286,23,Female,Mexico,ITC
23.0691,30,Male,Mexico,IMT
21.2402,28,Female,Mexico,IC
22.9322,28,Male,Mexico,ITC
22.4230,24,Male,Mexico,LAF
21.8727,30,Male,Mexico,IC
21.8207,29,Male,Mexico,LED
22.9569,16,Male,Mexico,BGB
21.4648,15,Male,Mexico,LAE
21.7796,32,Female,Mexico,LAE
22.4750,34,Male,Mexico,BME
22.4559,27,Male,Mexico,LAF
22.8501,26,Female,Mexico,ARQ
21.9439,26,Male,Mexico,IMT
22.2067,22,Male,Mexico,ITC
22.9405,29,Female,Mexico,ARQ
21.2676,31,Male,Mexico,MC
21.9302,20,Female,Mexico,LAF
22.0068,32,Female,Mexico,IMT
21.7276,24,Female,Mexico,LNB
22.0780,26,Male,Mexico,LAF
22.2752,19,Male,Mexico,ITC
22.0589,22,Female,Mexico,LIT
21.7467,29,Female,Mexico,LEM
21.8973,27,Male,Mexico,IIS
22.6886,31,Male,Mexico,IMT
22.8638,18,Female,Mexico,ARQ
21.8398,27,Female,Mexico,ARQ
22.1027,27,Female,Mexico,LDI
22.4723,25,Female,Mexico,LDI
21.8207,25,Male,Mexico,LAF
21.9822,20,Female,Mexico,BGB
21.4949,33,Female,Mexico,ARQ
22.0452,25,Male,Mexico,IIS
21.4648,31,Female,Mexico,IMT
21.8316,18,Male,Mexico,IAG
22.2396,24,Female,Mexico,LDI
21.8672,30,Male,Mexico,IIS
21.8070,23,Female,Mexico,LED
21.6400,22,Female,Mexico,LAF
21.4648,28,Female,Mexico,IDM
21.4593,25,Female,Mexico,ITC
21.8289,20,Female,Mexico,IBT
22.7652,25,Male,Mexico,IMT
22.6037,24,Female,Mexico,ITC
22.7844,21,Female,Mexico,LDO
21.5359,26,Male,Mexico,IIS
21.6646,22,Male,Mexico,IMT
21.4757,29,Male,Mexico,LAE
21.9877,22,Male,Mexico,ITC
22.3518,29,Male,Mexico,IC
21.4949,26,Male,Mexico,ARQ
22.2998,29,Female,Mexico,IC
21.6728,28,Male,Mexico,ITC
22.5572,22,Female,Mexico,ARQ
22.4969,28,Female,Mexico,LAE
22.0068,24,Male,Mexico,IC
22.8282,23,Male,Mexico,BME
22.3436,30,Female,Mexico,ARQ
21.6181,29,Female,Mexico,LAE
22.0424,26,Female,Mexico,ARQ
21.6537,21,Female,Mexico,ARQ
21.7413,22,Male,Mexico,LAF
21.9576,30,Female,Mexico,ITC
21.5496,22,Female,Mexico,BIE
22.4942,28,Female,Mexico,LDI
21.9795,25,Female,Mexico,IMT
21.6564,30,Male,Mexico,IIS
21.6071,16,Male,Mexico,IMT
21.6564,27,Female,Mexico,LAF
21.6099,22,Female,Mexico,IMT
22.5243,31,Male,Mexico,LC
22.2313,30,Male,Mexico,LEM
21.1116,30,Male,Mexico,IC
23.0363,23,Male,Mexico,LAE
23.1485,28,Male,Mexico,ITC
22.1027,23,Male,Mexico,IC
22.2971,24,Male,Mexico,IC
22.4394,28,Male,Mexico,IC
21.1608,33,Female,Mexico,LEM
22.2834,26,Female,Mexico,LC
22.6721,20,Female,Mexico,LAE
22.8337,21,Female,Mexico,LAF
22.4257,28,Male,Mexico,LAD
21.3771,22,Male,Mexico,ITC
21.4730,29,Male,Mexico,IMT
22.1218,24,Female,Mexico,LEM
22.2642,39,Male,Mexico,LED
21.6482,25,Male,Mexico,LAE
21.8042,32,Male,Mexico,LIN
21.8590,28,Male,Mexico,BGB
21.8590,24,Male,Mexico,LAF
22.2149,27,Male,Mexico,IIS
21.4976,31,Male,Mexico,ARQ
21.5250,18,Female,Mexico,BGB
23.0281,25,Male,Mexico,LAF
21.7604,22,Female,Mexico,LRI
21.2676,31,Male,Mexico,IMT
21.9411,26,Male,Mexico,LRI
21.8371,26,Female,Mexico,LC
22.0534,29,Male,Mexico,LAE
22.5216,34,Male,Mexico,IMT
21.5715,23,Female,Mexico,LDI
21.3854,20,Male,Mexico,IMD
21.6728,27,Female,Mexico,LAE
21.1773,27,Female,Mexico,LAE
22.0178,33,Female,Mexico,LAE
22.4805,25,Male,Mexico,IMT
22.1492,27,Female,Mexico,LAE
22.1191,31,Female,Mexico,BGB
21.1198,21,Female,Mexico,LDI
21.8727,19,Male,Mexico,LAF
23.1294,23,Male,Mexico,LIN
21.5113,31,Female,Mexico,LAE
22.7926,30,Female,Mexico,LAF
22.4668,25,Male,Mexico,LAF
22.3573,22,Male,Mexico,ARQ
22.5106,29,Male,Mexico,LAF
21.8754,21,Female,Mexico,LAD
22.8501,25,Male,Mexico,LED
21.4264,28,Male,Mexico,IMT
21.8426,22,Female,Mexico,ARQ
21.9384,21,Female,Mexico,IID
21.3498,25,Female,Mexico,ARQ
21.4428,30,Female,Mexico,LIN
21.2895,24,Female,Mexico,ITC
21.7632,33,Female,Mexico,LAE
21.2923,29,Male,Mexico,MC
20.3203,23,Male,Mexico,IMT
20.8378,26,Male,Mexico,ITC
21.1472,23,Female,Mexico,LED
20.7310,18,Female,Mexico,ARQ
21.5332,27,Female,Mexico,LEM
21.1116,21,Female,Mexico,LDI
20.5996,21,Female,Mexico,ARQ
21.9439,22,Male,Mexico,LAE
20.5421,22,Male,Mexico,LAF
20.9336,25,Female,Mexico,IRS
21.0568,24,Male,Mexico,IIS
20.1944,29,Female,Mexico,LED
20.4654,26,Male,Mexico,LAF
20.7584,23,Male,Mexico,IC
21.7084,23,Female,Mexico,LEM
21.3525,27,Male,Mexico,IMT
21.0130,24,Female,Mexico,LAF
21.0842,27,Male,Mexico,LAF
20.9281,29,Female,Mexico,IIS
20.5339,24,Male,Mexico,IMT
22.2916,41,Female,Mexico,LDI
20.9336,21,Male,Mexico,LAF
20.6160,28,Male,Mexico,ITC
20.4052,25,Male,Mexico,IMT
21.0212,26,Female,Mexico,IIS
20.8953,20,Female,Mexico,IIS
20.1533,29,Female,Mexico,LIN
20.6680,29,Female,Mexico,IIS
20.9802,31,Male,Mexico,LIN
20.9281,23,Female,Mexico,IMD
21.1006,30,Female,Mexico,ITC
20.7146,29,Female,Mexico,IMT
20.6379,28,Female,Mexico,LAF
20.8241,27,Female,Mexico,LIN
20.5585,27,Male,Mexico,IIS
21.2266,30,Male,Mexico,MC
21.6509,23,Female,Mexico,ITC
20.6845,24,Female,Mexico,ARQ
20.4216,22,Female,Mexico,MC
20.5585,30,Male,Mexico,IIS
20.5284,24,Male,Mexico,LAF
20.7420,23,Female,Mexico,LIN
20.8405,23,Male,Mexico,LAF
20.4791,27,Male,Mexico,IMT
20.1561,30,Male,Mexico,IMT
20.2355,29,Female,Mexico,IMT
21.2156,22,Male,Mexico,LAF
20.9665,28,Female,Mexico,IMT
21.1554,22,Female,Mexico,IBT
20.9090,28,Male,Mexico,LAE
21.9329,21,Female,Mexico,LAF
21.1143,21,Male,Mexico,LAF
21.5880,22,Female,Mexico,ITC
21.2320,31,Male,Mexico,BME
20.2081,23,Female,Mexico,IBT
20.4627,29,Male,Mexico,IIS
20.2957,21,Male,Mexico,LAE
20.9802,24,Male,Mexico,IMT
20.9911,24,Male,Mexico,IMT
20.6489,25,Female,Mexico,IIS
20.4435,26,Male,Mexico,IIS
21.3881,25,Female,Mexico,IIS
20.2902,30,Male,Mexico,ITC
21.0595,27,Female,Mexico,IIS
20.8077,37,Female,Mexico,IIS
20.8077,20,Female,Mexico,LC
21.1225,23,Male,Mexico,IIS
20.7337,30,Male,Mexico,IMT
21.3087,21,Male,Mexico,IIS
21.7495,31,Male,South America,BFI
20.9747,24,Male,Mexico,IIS
20.5010,30,Female,Mexico,LIN
23.3730,25,Female,Mexico,LED
24.3012,17,Female,Mexico,ARQ
20.2464,28,Male,Mexico,IDM
21.9932,24,Female,Mexico,LEM
20.8268,22,Female,Mexico,ARQ
20.2793,24,Female,Mexico,BME
21.6345,19,Male,Mexico,CPF
20.2382,25,Female,Mexico,LEM
20.3915,33,Female,Mexico,IMT
21.0787,22,Female,Mexico,LIT
22.9103,23,Female,Mexico,BIE
20.7255,27,Female,Mexico,LAE
21.1198,21,Male,Mexico,LED
21.6564,28,Female,Mexico,LAE
21.1116,27,Male,Mexico,CPF
21.0486,26,Male,Mexico,IIS
20.7146,25,Male,Mexico,ITD
21.5469,28,Male,Mexico,IIS
20.5311,26,Female,Mexico,LDI
20.4244,22,Female,Mexico,LRI
21.3552,22,Male,Mexico,LRI
20.4244,27,Female,Mexico,LAE
20.4244,26,Female,Mexico,ARQ
21.1198,25,Female,Mexico,ARQ
21.1718,25,Female,Mexico,LDI
20.4052,17,Male,Mexico,ARQ
20.5038,26,Male,Mexico,LAF
21.3744,33,Female,Mexico,LEM
20.4983,25,Male,Mexico,LEC
20.9363,32,Male,Mexico,LAE
21.6290,27,Male,Mexico,CPF
22.8309,25,Male,Mexico,IMT
21.3662,28,Male,Mexico,LAE
21.3662,23,Female,Mexico,LAF
20.3723,31,Female,Mexico,LIN
20.6105,27,Female,Mexico,ARQ
24.1862,23,Male,Mexico,LAF
21.3634,26,Male,Mexico,LAE
21.9959,19,Female,Mexico,ARQ
20.5175,28,Male,Mexico,IIS
21.1828,28,Female,Mexico,ARQ
20.1971,28,Female,Mexico,LAE
21.7604,22,Male,Mexico,ITC
21.0157,28,Male,Mexico,ARQ
21.0979,18,Male,Mexico,LAF
20.8186,26,Female,Mexico,IIS
21.3060,29,Female,Mexico,ARQ
20.3231,27,Female,Mexico,IMD
20.9856,23,Female,Mexico,IBT
20.3094,29,Female,Mexico,LEM
20.4956,23,Male,Mexico,LAF
20.2710,23,Female,Mexico,IMT
22.3573,35,Female,Mexico,ITC
20.8898,30,Female,Mexico,IMT
20.9993,21,Male,Mexico,IC
21.0322,28,Male,Mexico,IC
20.2875,33,Male,Mexico,ARQ
20.7693,19,Female,Mexico,LDI
20.9117,22,Female,Mexico,IMT
20.5284,26,Female,Mexico,LNB
20.7337,20,Female,Mexico,IIS
21.0103,28,Male,Mexico,IDM
20.5941,29,Male,Mexico,IC
23.7016,27,Male,Mexico,LED
24.4873,22,Female,Mexico,LC
22.9131,30,Male,Mexico,IMT
20.2957,33,Female,Mexico,NEG
20.8323,33,Male,Mexico,LIN
21.1444,24,Male,Mexico,IIS
21.3087,23,Female,Mexico,LDI
21.6537,22,Male,Mexico,IIS
22.0808,22,Male,Mexico,ITC
20.5448,21,Female,Mexico,LAF
20.2738,33,Female,Mexico,LC
22.3655,19,Male,Mexico,ITC
22.1054,29,Male,Mexico,ITC
21.0705,22,Female,Mexico,ITC
20.7940,31,Female,Mexico,LDI
20.1259,22,Female,Mexico,LIN
21.5387,28,Male,Mexico,LEM
19.4086,33,Female,Mexico,LDI
19.3183,19,Female,Mexico,IRS
19.8850,25,Female,Mexico,IBT
20.9747,23,Female,Mexico,LAE
20.7666,23,Female,Mexico,NEG
20.3121,29,Female,Mexico,LIN
20.1999,23,Male,Mexico,IDM
20.1533,20,Female,Mexico,IM
20.4490,23,Female,Mexico,CPF
20.9829,41,Female,Mexico,BIE
19.6715,25,Male,Mexico,IMT
20.0684,18,Female,Mexico,IIS
19.4415,18,Female,Mexico,LAF
20.5832,17,Female,Mexico,ARQ
20.0767,25,Female,Mexico,ARQ
20.5558,29,Male,Mexico,IMT
20.0657,23,Female,Mexico,IIS
20.1670,28,Male,Mexico,LIN
20.4682,19,Male,Mexico,IIS
20.6489,30,Female,Mexico,LDI
20.6023,23,Female,Mexico,IMT
19.9124,25,Female,Mexico,IIS
20.8296,22,Male,Mexico,LIN
20.0219,23,Female,Mexico,LDI
20.1424,23,Male,Mexico,MC
20.3039,24,Male,Mexico,BIE
20.0575,25,Female,Mexico,ARQ
19.8905,20,Female,Mexico,LDI
19.4114,31,Female,Mexico,LAF
19.2854,20,Female,Mexico,LAF
19.4716,20,Female,Mexico,IID
19.8412,28,Male,Mexico,IMT
19.1239,24,Female,Mexico,ARQ
19.4689,15,Female,Mexico,ARQ
20.1424,17,Male,Mexico,IDS
19.9069,29,Female,Mexico,IBT
19.9945,25,Male,Mexico,ITC
19.4387,26,Male,Mexico,IMT
19.6769,25,Female,Mexico,IIS
19.7399,24,Female,Mexico,ARQ
19.2307,28,Female,Mexico,LAE
19.4223,31,Female,Mexico,IMD
19.9261,27,Female,Mexico,IIS
19.2279,27,Female,Mexico,LIN
19.9890,21,Male,South America,LAF
19.9973,22,Female,Mexico,IMD
19.5455,22,Female,Mexico,LAF
19.2005,31,Female,Mexico,LAF
19.4634,27,Female,Mexico,LEM
19.9042,32,Female,Mexico,IM
19.7782,27,Female,Mexico,IIS
19.8823,22,Male,Mexico,ARQ
19.4606,30,Male,Mexico,IMT
20.3587,22,Male,Mexico,MC
19.3922,25,Male,Mexico,ITC
19.8686,30,Male,Mexico,IDM
19.8193,19,Female,Mexico,LEM
23.0965,26,Male,Mexico,LC
22.7433,30,Female,Mexico,LDI
19.2334,26,Male,Mexico,IMT
19.5866,27,Female,Mexico,IMD
20.7995,23,Male,Mexico,IM
19.5181,22,Male,Mexico,ITC
19.5291,27,Male,Mexico,ARQ
19.5537,27,Female,Mexico,MO
20.5065,29,Female,Mexico,IMT
20.4873,31,Female,Mexico,IC
19.3648,31,Female,Mexico,IIS
19.5784,26,Female,Mexico,IMT
19.7207,33,Female,Mexico,IIS
20.4545,30,Male,Mexico,IMT
19.8932,26,Female,Mexico,LAD
20.7146,22,Male,Mexico,IC
19.4771,30,Male,Mexico,LAF
20.4791,17,Male,Mexico,LDI
19.8850,24,Female,Mexico,LAF
20.3806,33,Female,Mexico,IFI
19.8494,25,Female,Mexico,LPS
19.5373,27,Female,Mexico,LAE
19.9890,23,Male,Mexico,IIS
22.9843,27,Female,Mexico,IMT
19.4935,22,Male,Mexico,ITC
19.6304,21,Female,Mexico,LDI
19.3676,19,Male,Mexico,NEG
20.7556,25,Female,Mexico,LEM
20.0520,22,Female,Mexico,ARQ
19.3073,21,Male,Mexico,IMT
20.8871,28,Male,Mexico,ITC
19.2936,24,Male,Mexico,BME
20.8515,23,Male,Mexico,IMT
20.1205,17,Male,Mexico,IIS
19.8658,16,Male,Mexico,LIN
19.2197,22,Female,Mexico,IMT
19.7180,23,Female,Mexico,LDI
19.9179,28,Male,Mexico,IDM
19.7892,26,Male,Mexico,IM
19.8549,20,Male,Mexico,IIT
20.2081,29,Female,Mexico,LEM
19.8877,24,Female,Mexico,LAF
19.5756,18,Female,Mexico,LAE
22.4531,30,Male,Mexico,LAD
20.0548,30,Male,Mexico,IIS
20.5613,29,Male,Mexico,IC
19.9398,21,Female,Mexico,SLD
19.5346,16,Male,Mexico,IIS
20.3723,27,Male,Mexico,IID
20.0000,23,Female,Mexico,LIN
19.2717,23,Male,Mexico,LIN
20.1342,29,Male,Mexico,LC
19.4853,19,Male,Mexico,LIN
20.8569,28,Female,Mexico,ARQ
20.3860,30,Female,Mexico,CPF
20.2437,30,Female,Mexico,ARQ
20.6516,18,Male,Mexico,IIS
20.1862,21,Male,Mexico,BIE
22.4641,28,Female,Mexico,LIN
20.3395,28,Male,Mexico,LAF
24.0986,25,Male,Mexico,LAE
22.7242,29,Female,Mexico,IMD
20.2190,28,Male,Mexico,IMT
20.1889,31,Male,Mexico,IC
19.4059,20,Male,Mexico,CPF
19.4223,24,Female,Mexico,NEG
20.2327,24,Female,Mexico,ARQ
19.9370,30,Female,Mexico,LDI
19.8932,27,Male,Mexico,IIS
22.5599,27,Male,Mexico,IM
19.3429,26,Male,Mexico,NEG
20.5366,22,Male,Mexico,IIT
20.0794,30,Male,Mexico,IIS
20.0000,27,Male,Mexico,LAF
19.6057,18,Female,Mexico,BGB
24.4107,28,Male,Mexico,ARQ
20.5202,28,Female,Mexico,ARQ
20.4654,25,Male,Mexico,IM
19.7673,21,Female,Mexico,LAE
23.3539,25,Male,Mexico,LAF
20.4873,22,Male,Mexico,LAF
23.1294,21,Male,Mexico,IIS
20.7885,28,Male,Mexico,ARQ
19.3867,27,Male,Mexico,NEG
19.8850,22,Male,Mexico,ARQ
19.9507,25,Female,Mexico,LIN
20.0520,27,Male,Mexico,BIE
19.9863,23,Female,Mexico,LAE
23.3593,27,Male,Mexico,LIN
23.4442,17,Male,Mexico,IMT
20.9829,27,Male,Mexico,LRI
21.1006,25,Male,Mexico,ARQ
19.7016,14,Female,Mexico,LAF
19.5209,17,Female,Mexico,ARQ
19.2279,24,Female,Mexico,IMD
19.6934,26,Male,Mexico,IM
20.0493,20,Male,Mexico,IIS
22.9405,24,Female,Mexico,LIN
22.6776,23,Male,Mexico,LIN
19.8385,20,Male,Mexico,LAF
20.4353,25,Male,Mexico,NEG
19.5838,35,Male,Mexico,IC
19.9452,29,Male,Mexico,LAF
20.0849,24,Female,Mexico,ESC
23.4251,28,Female,Mexico,ARQ
23.5154,21,Male,Mexico,IMT
19.4031,21,Female,Mexico,ARQ
18.8939,26,Male,Mexico,ICT
18.9788,22,Male,Mexico,IIT
19.8932,28,Male,Mexico,CIS
18.9158,28,Male,Mexico,AMC
18.9459,22,Female,Mexico,ESC
18.6804,29,Male,Mexico,IIT
18.3984,29,Male,Mexico,NEG
19.1458,28,Female,Mexico,IIT
19.1075,19,Female,Mexico,NEG
18.6940,25,Female,Mexico,IIT
18.8337,20,Male,Mexico,AMC
19.5373,29,Female,Mexico,IIT
19.0664,27,Male,Mexico,IIT
20.0602,25,Female,Mexico,IIT
18.6667,25,Female,Mexico,ESC
18.9487,25,Female,Mexico,CIS
19.4223,26,Male,Mexico,NEG
18.9815,24,Female,Mexico,NEG
18.7296,26,Female,Mexico,AMC
19.3867,19,Female,Mexico,IIT
19.6003,24,Male,Mexico,ESC
19.4141,20,Male,Mexico,CIS
18.9158,29,Male,Mexico,IIT
19.3374,28,Male,Mexico,IIT
19.1567,26,Male,Mexico,IIT
19.6934,20,Female,Mexico,NEG
18.1465,21,Female,Mexico,ESC
19.5154,29,Female,Mexico,NEG
18.9979,29,Male,Mexico,CIS
19.0828,32,Female,Mexico,ESC
19.5975,24,Male,Mexico,IIT
19.0691,16,Female,Mexico,IIT
18.6201,25,Female,Mexico,NEG
18.4285,23,Female,Mexico,IIT
18.6831,27,Female,Mexico,ESC
18.3984,23,Male,Mexico,IIT
20.0630,22,Male,Mexico,ICT
19.8768,23,Male,Mexico,IIT
19.2005,24,Female,Mexico,IIT
18.8474,28,Female,Mexico,ESC
19.3018,26,Male,Mexico,NEG
19.2882,25,Male,Mexico,IIT
19.2361,21,Male,Mexico,IIT
18.8939,25,Female,Mexico,NEG
18.3792,22,Female,Mexico,NEG
18.2533,16,Male,Mexico,NEG
19.0637,19,Male,Mexico,IIT
19.0418,27,Male,Mexico,NEG
18.4805,17,Male,Mexico,ICI
18.6968,22,Female,Mexico,NEG
19.5099,22,Male,Mexico,ICI
19.3621,30,Male,Mexico,IIT
19.1294,28,Female,Mexico,NEG
19.0472,23,Female,Mexico,IIT
